U+5FAD 徭
U+5FAE 微
U+5FAF 徯
U+5FB2 徲
U+5FB3 徳
U+5FB4 徴
U+5FB5 徵
U+5FB7 德
U+5FB9 徹
U+5FBA 徺
U+5FBC 徼
U+5FBD 徽
U+5FBE 徾
U+5FBF 徿
U+5FC2 忂
U+5FC3 心
U+5FC4 忄
U+5FC5 必
U+5FC7 忇
U+5FC9 忉
U+5FCC 忌
U+5FCD 忍
U+5FCF 忏
U+5FD0 忐
U+5FD1 忑
U+5FD2 忒
U+5FD3 忓
U+5FD4 忔
U+5FD5 忕
U+5FD6 忖
U+5FD7 志
U+5FD8 忘
U+5FD9 忙
U+5FDB 忛
U+5FDC 応
U+5FDD 忝
U+5FDE 忞
U+5FDF 忟
U+5FE0 忠
U+5FE1 忡
U+5FE3 忣
U+5FE4 忤
U+5FE7 忧
U+5FE8 忨
U+5FE9 忩
U+5FEA 忪
U+5FEB 快
U+5FEC 忬
U+5FED 忭
U+5FEE 忮
U+5FEF 忯
U+5FF0 忰
U+5FF1 忱
U+5FF2 忲
U+5FF3 忳
U+5FF5 念
U+5FF7 忷
U+5FF8 忸
U+5FF9 忹
U+5FFA 忺
U+5FFB 忻
U+5FFC 忼
U+5FFD 忽
U+5FFF 忿
U+6007 怇
U+6009 怉
U+600A 怊
U+600B 怋
U+600C 怌
U+600D 怍
U+600E 怎
U+600F 怏
U+6010 怐
U+6012 怒
U+6013 怓
U+6014 怔
U+6015 怕
U+6016 怖
U+6017 怗
U+6018 怘
U+6019 怙
U+601A 怚
U+601B 怛
U+601C 怜
U+601D 思
U+601F 怟
U+6020 怠
U+6021 怡
U+6022 怢
U+6024 怤
U+6025 急
U+6026 怦
U+6027 性
U+6028 怨
U+6029 怩
U+602A 怪
U+602B 怫
U+602D 怭
U+602E 怮
U+602F 怯
U+6030 怰
U+6031 怱
U+6032 怲
U+6033 怳
U+6035 怵
U+6036 怶
U+603D 怽
U+603E 怾
U+6040 恀
U+6041 恁
U+6042 恂
U+6043 恃
U+6044 恄
U+6045 恅
U+6046 恆
U+6047 恇
U+6049 恉
U+604A 恊
U+604B 恋
U+604C 恌
U+604D 恍
U+604E 恎
U+6050 恐
U+6051 恑
U+6052 恒
U+6053 恓
U+6054 恔
U+6055 恕
U+6056 恖
U+6057 恗
U+6059 恙
U+605A 恚
U+605B 恛
U+605D 恝
U+605E 恞
U+605F 恟
U+6060 恠
U+6061 恡
U+6062 恢
U+6063 恣
U+6064 恤
U+6065 恥
U+6066 恦
U+6067 恧
U+6068 恨
U+6069 恩
U+606A 恪
U+606B 恫
U+606C 恬
U+606D 恭
U+606E 恮
U+606F 息
U+6070 恰
U+6071 恱
U+6072 恲
U+6075 恵
U+6077 恷
U+607C 恼
U+607E 恾
U+607F 恿
U+6080 悀
U+6081 悁
U+6082 悂
U+6083 悃
U+6084 悄
U+6085 悅
U+6086 悆
U+6088 悈
U+6089 悉
U+608A 悊
U+608B 悋
U+608C 悌
U+608D 悍
U+608E 悎
U+608F 悏
U+6090 悐
U+6091 悑
U+6092 悒
U+6093 悓
U+6094 悔
U+6095 悕
U+6096 悖
U+6097 悗
U+6099 悙
U+609A 悚
U+609B 悛
U+609C 悜
U+609D 悝
U+609E 悞
U+609F 悟
U+60A0 悠
U+60A2 悢
U+60A3 患
U+60A4 悤
U+60A7 悧
U+60A8 您
U+60A9 悩
U+60AE 悮
U+60B0 悰
U+60B1 悱
U+60B2 悲
U+60B3 悳
U+60B4 悴
U+60B5 悵
U+60B6 悶
U+60B7 悷
U+60B8 悸
U+60BA 悺
U+60BB 悻
U+60BC 悼
U+60BD 悽
U+60BE 悾
U+60BF 悿
U+60C0 惀
U+60C1 惁
U+60C2 惂
U+60C3 惃
U+60C4 惄
U+60C5 情
U+60C6 惆
U+60C7 惇
U+60C8 惈
U+60C9 惉
U+60CA 惊
U+60CB 惋
U+60CC 惌
U+60CE 惎
U+60CF 惏
U+60D1 惑
U+60D2 惒
U+60D3 惓
U+60D4 惔
U+60D5 惕
U+60D6 惖
U+60D7 惗
U+60D8 惘
U+60D9 惙
U+60DA 惚
U+60DB 惛
U+60DC 惜
U+60DD 惝
U+60DE 惞
U+60DF 惟
U+60E0 惠
U+60E1 惡
U+60E2 惢
U+60E3 惣
U+60E4 惤
U+60E5 惥
U+60E6 惦
U+60E7 惧
U+60EE 惮
U+60F0 惰
U+60F1 惱
U+60F2 惲
U+60F3 想
U+60F4 惴
U+60F5 惵
U+60F6 惶
U+60F7 惷
U+60F8 惸
U+60F9 惹
U+60FA 惺
U+60FB 惻
U+60FC 惼
U+60FD 惽
U+60FE 惾
U+60FF 惿
U+6100 愀
U+6101 愁
U+6102 愂
U+6103 愃
U+6104 愄
U+6105 愅
U+6106 愆
U+6107 愇
U+6108 愈
U+6109 愉
U+610A 愊
U+610B 愋
U+610C 愌
U+610D 愍
U+610E 愎
U+610F 意
U+6110 愐
U+6112 愒
U+6113 愓
U+6114 愔
U+6115 愕
U+6116 愖
U+6117 愗
U+6118 愘
U+6119 愙
U+611A 愚
U+611B 愛
U+611C 愜
U+611E 愞
U+611F 感
U+6120 愠
U+6121 愡
U+6123 愣
U+6125 愥
U+6127 愧
U+6128 愨
U+6129 愩
U+612A 愪
U+612B 愫
U+612C 愬
U+612D 愭
U+612E 愮
U+612F 愯
U+6130 愰
U+6131 愱
U+6132 愲
U+6133 愳
U+6134 愴
U+6135 愵
U+6136 愶
U+6137 愷
U+6138 愸
U+613A 愺
U+613B 愻
U+613D 愽
U+613E 愾
U+613F 愿
U+6141 慁
U+6142 慂
U+6144 慄
U+6145 慅
U+6146 慆
U+6147 慇
U+6148 慈
U+6149 慉
U+614A 慊
U+614B 態
U+614C 慌
U+614D 慍
U+614E 慎
U+614F 慏
U+6152 慒
U+6153 慓
U+6154 慔
U+6155 慕
U+6156 慖
U+6157 慗
U+6158 慘
U+6159 慙
U+615A 慚
U+615B 慛
U+615C 慜
U+615D 慝
U+615E 慞
U+615F 慟
U+6160 慠
U+6161 慡
U+6162 慢
U+6163 慣
U+6164 慤
U+6165 慥
U+6167 慧
U+6168 慨
U+616A 慪
U+616B 慫
U+616C 慬
U+616E 慮
U+616F 慯
U+6170 慰
U+6171 慱
U+6172 慲
U+6173 慳
U+6174 慴
U+6175 慵
U+6176 慶
U+6177 慷
U+6178 慸
U+6179 慹
U+617A 慺
U+617B 慻
U+617C 慼
U+617D 慽
U+617E 慾
U+617F 慿
U+6180 憀
U+6182 憂
U+6183 憃
U+6185 憅
U+6187 憇
U+6188 憈
U+6189 憉
U+618A 憊
U+618B 憋
U+618D 憍
U+618E 憎
U+6190 憐
U+6191 憑
U+6192 憒
U+6193 憓
U+6194 憔
U+6195 憕
U+6196 憖
U+6197 憗
U+6198 憘
U+6199 憙
U+619A 憚
U+619B 憛
U+619C 憜
U+619D 憝
U+619E 憞
U+619F 憟
U+61A2 憢
U+61A3 憣
U+61A4 憤
U+61A6 憦
U+61A7 憧
U+61A8 憨
U+61A9 憩
U+61AA 憪
U+61AB 憫
U+61AC 憬
U+61AD 憭
U+61AE 憮
U+61AF 憯
U+61B0 憰
U+61B1 憱
U+61B2 憲
U+61B6 憶
U+61B7 憷
U+61B8 憸
U+61B9 憹
U+61BA 憺
U+61BB 憻
U+61BC 憼
U+61BE 憾
U+61BF 憿
U+61C0 懀
U+61C1 懁
U+61C2 懂
U+61C3 懃
U+61C5 懅
U+61C6 懆
U+61C7 懇
U+61C8 懈
U+61C9 應
U+61CA 懊
U+61CB 懋
U+61CC 懌
U+61CD 懍
U+61CE 懎
U+61CF 懏
U+61D0 懐
U+61D4 懔
U+61D5 懕
U+61D8 懘
U+61D9 懙
U+61DA 懚
U+61DB 懛
U+61DC 懜
U+61DD 懝
U+61DE 懞
U+61DF 懟
U+61E0 懠
U+61E1 懡
U+61E2 懢
U+61E3 懣
U+61E4 懤
U+61E5 懥
U+61E6 懦
U+61E8 懨
U+61EA 懪
U+61EB 懫
U+61EC 懬
U+61ED 懭
U+61EE 懮
U+61F1 懱
U+61F2 懲
U+61F4 懴
U+61F5 懵
U+61F6 懶
U+61F7 懷
U+61F8 懸
U+61F9 懹
U+61FA 懺
U+61FB 懻
U+61FC 懼
U+61FD 懽
U+61FE 懾
U+61FF 懿
U+6200 戀
U+6201 戁
U+6203 戃
U+6204 戄
U+6205 戅
U+6207 戇
U+6208 戈
U+6209 戉
U+620A 戊
U+620C 戌
U+620D 戍
U+620E 戎
U+6210 成
U+6211 我
U+6212 戒
U+6213 戓
U+6214 戔
U+6215 戕
U+6216 或
U+6218 战
U+6219 戙
U+621A 戚
U+621B 戛
U+621D 戝
U+621E 戞
U+621F 戟
U+6220 戠
U+6221 戡
U+6222 戢
U+6223 戣
U+6224 戤
U+6225 戥
U+6227 戧
U+6229 戩
U+622A 截
U+622B 戫
U+622D 戭
U+622E 戮
U+622F 戯
U+6230 戰
U+6231 戱
U+6232 戲
U+6233 戳
U+6234 戴
U+6236 戶
U+6239 戹
U+623A 戺
U+623B 戻
U+623C 戼
U+623D 戽
U+623E 戾
U+623F 房
U+6240 所
U+6241 扁
U+6242 扂
U+6243 扃
U+6244 扄
U+6245 扅
U+6246 扆
U+6247 扇
U+6248 扈
U+6249 扉
U+624A 扊
U+624B 手
U+624C 扌
U+624D 才
U+624E 扎
U+6250 扐
U+6251 扑
U+6252 扒
U+6253 打
U+6254 扔
U+6257 扗
U+6258 托
U+6259 扙
U+625A 扚
U+625B 扛
U+625C 扜
U+625D 扝
U+625E 扞
U+625F 扟
U+6260 扠
U+6261 扡
U+6262 扢
U+6263 扣
U+6264 扤
U+6265 扥
U+6266 扦
U+626D 扭
U+626E 扮
U+626F 扯
U+6270 扰
U+6271 扱
U+6273 扳
U+6274 扴
U+6275 扵
U+6276 扶
U+6277 扷
U+6278 扸
U+6279 批
U+627A 扺
U+627B 扻
U+627C 扼
U+627D 扽
U+627E 找
U+627F 承
U+6280 技
U+6281 抁
U+6282 抂
U+6283 抃
U+6284 抄
U+6285 抅
U+6286 抆
U+6287 抇
U+6288 抈
U+6289 抉
U+628A 把
U+628C 抌
U+628D 抍
U+628F 抏
U+6290 抐
U+6291 抑
U+6292 抒
U+6293 抓
U+6294 抔
U+6295 投
U+6296 抖
U+6297 抗
U+6298 折
U+6299 抙
U+629B 抛
U+629C 抜
U+629D 抝
U+629E 択
U+62A6 抦
U+62A7 抧
U+62A8 抨
U+62A9 抩
U+62AA 抪
U+62AB 披
U+62AC 抬
U+62AD 抭
U+62AE 抮
U+62AF 抯
U+62B0 抰
U+62B1 抱
U+62B2 抲
U+62B3 抳
U+62B4 抴
U+62B5 抵
U+62B6 抶
U+62B7 抷
U+62B8 抸
U+62B9 抹
U+62BA 抺
U+62BB 抻
U+62BC 押
U+62BD 抽
U+62BE 抾
U+62BF 抿
U+62C0 拀
U+62C1 拁
U+62C2 拂
U+62C4 拄
U+62C5 担
U+62C6 拆
U+62C7 拇
U+62C8 拈
U+62C9 拉
U+62CA 拊
U+62CB 拋
U+62CC 拌
U+62CD 拍
U+62CE 拎
U+62CF 拏
U+62D0 拐
U+62D1 拑
U+62D2 拒
U+62D3 拓
U+62D4 拔
U+62D5 拕
U+62D6 拖
U+62D7 拗
U+62D8 拘
U+62D9 拙
U+62DA 拚
U+62DB 招
U+62DC 拜
U+62DD 拝
U+62E0 拠
U+62EA 拪
U+62EB 拫
U+62EC 括
U+62ED 拭
U+62EE 拮
U+62EF 拯
U+62F1 拱
U+62F2 拲
U+62F3 拳
U+62F4 拴
U+62F6 拶
U+62F7 拷
U+62F8 拸
U+62F9 拹
U+62FA 拺
U+62FB 拻
U+62FC 拼
U+62FD 拽
U+62FE 拾
U+62FF 拿
U+6300 挀
U+6301 持
U+6302 挂
U+6303 挃
U+6304 挄
U+6305 挅
U+6307 指
U+6308 挈
U+6309 按
U+630A 挊
U+630B 挋
U+630C 挌
U+630D 挍
U+630E 挎
U+630F 挏
U+6310 挐
U+6311 挑
U+6312 挒
U+6313 挓
U+6314 挔
U+6315 挕
U+6316 挖
U+6317 挗
U+6319 挙
U+631B 挛
U+631F 挟
U+6327 挧
U+6328 挨
U+6329 挩
U+632A 挪
U+632B 挫
U+632C 挬
U+632D 挭
U+632E 挮
U+632F 振
U+6330 挰
U+6331 挱
U+6332 挲
U+6333 挳
U+6334 挴
U+6335 挵
U+6336 挶
U+6339 挹
U+633A 挺
U+633B 挻
U+633C 挼
U+633D 挽
U+633E 挾
U+6340 捀
U+6341 捁
U+6342 捂
U+6343 捃
U+6344 捄
U+6345 捅
U+6346 捆
U+6347 捇
U+6348 捈
U+6349 捉
U+634A 捊
U+634B 捋
U+634C 捌
U+634D 捍
U+634E 捎
U+634F 捏
U+6350 捐
U+6352 捒
U+6353 捓
U+6354 捔
U+6355 捕
U+6356 捖
U+6357 捗
U+6358 捘
U+6359 捙
U+635A 捚
U+6360 捠
U+6365 捥
U+6366 捦
U+6367 捧
U+6368 捨
U+6369 捩
U+636A 捪
U+636B 捫
U+636C 捬
U+636D 捭
U+636E 据
U+636F 捯
U+6371 捱
U+6372 捲
U+6374 捴
U+6375 捵
U+6376 捶
U+6377 捷
U+6378 捸
U+6379 捹
U+637A 捺
U+637B 捻
U+637C 捼
U+637D 捽
U+637E 捾
U+637F 捿
U+6380 掀
U+6381 掁
U+6382 掂
U+6383 掃
U+6384 掄
U+6386 掆
U+6387 掇
U+6388 授
U+6389 掉
U+638A 掊
U+638C 掌
U+638D 掍
U+638E 掎
U+638F 掏
U+6390 掐
U+6391 掑
U+6392 排
U+6394 掔
U+6395 掕
U+6396 掖
U+6397 掗
U+6398 掘
U+6399 掙
U+639A 掚
U+639B 掛
U+639C 掜
U+639D 掝
U+639E 掞
U+639F 掟
U+63A0 掠
U+63A1 採
U+63A2 探
U+63A3 掣
U+63A4 掤
U+63A5 接
U+63A6 掦
U+63A7 控
U+63A8 推
U+63A9 掩
U+63AA 措
U+63AB 掫
U+63AC 掬
U+63AD 掭
U+63AE 掮
U+63AF 掯
U+63B0 掰
U+63B6 掶
U+63BD 掽
U+63BE 掾
U+63C0 揀
U+63C1 揁
U+63C2 揂
U+63C3 揃
U+63C4 揄
U+63C5 揅
U+63C6 揆
U+63C7 揇
U+63C8 揈
U+63C9 揉
U+63CA 揊
U+63CB 揋
U+63CC 揌
U+63CD 揍
U+63CE 揎
U+63CF 描
U+63D0 提
U+63D1 揑
U+63D2 插
U+63D3 揓
U+63D4 揔
U+63D5 揕
U+63D6 揖
U+63D7 揗
U+63D8 揘
U+63D9 揙
U+63DA 揚
U+63DB 換
U+63DC 揜
U+63DD 揝
U+63DE 揞
U+63DF 揟
U+63E0 揠
U+63E1 握
U+63E2 揢
U+63E3 揣
U+63E4 揤
U+63E5 揥
U+63E6 揦
U+63E8 揨
U+63E9 揩
U+63EA 揪
U+63EB 揫
U+63EC 揬
U+63ED 揭
U+63EE 揮
U+63F0 揰
U+63F1 揱
U+63F2 揲
U+63F3 揳
U+63F4 援
U+63F5 揵
U+63F6 揶
U+63F8 揸
U+63F9 揹
U+63FA 揺
U+6402 搂
U+6403 搃
U+6404 搄
U+6406 搆
U+6409 搉
U+640A 搊
U+640B 搋
U+640C 搌
U+640D 損
U+640E 搎
U+640F 搏
U+6410 搐
U+6412 搒
U+6413 搓
U+6414 搔
U+6415 搕
U+6416 搖
U+6417 搗
U+6418 搘
U+6419 搙
U+641A 搚
U+641B 搛
U+641C 搜
U+641E 搞
U+6420 搠
U+6421 搡
U+6422 搢
U+6423 搣
U+6424 搤
U+6425 搥
U+6426 搦
U+6427 搧
U+6428 搨
U+6429 搩
U+642A 搪
U+642C 搬
U+642D 搭
U+642E 搮
U+642F 搯
U+6430 搰
U+6431 搱
U+6433 搳
U+6434 搴
U+6435 搵
U+6436 搶
U+6437 搷
U+6438 搸
U+6439 搹
U+643A 携
U+643C 搼
U+643D 搽
U+643E 搾
U+643F 搿
U+6440 摀
U+6442 摂
U+6447 摇
U+6449 摉
U+644B 摋
U+644C 摌
U+644D 摍
U+644E 摎
U+644F 摏
U+6450 摐
U+6451 摑
U+6452 摒
U+6453 摓
U+6454 摔
U+6455 摕
U+6456 摖
U+6457 摗
U+6458 摘
U+6459 摙
U+645A 摚
U+645B 摛
U+645C 摜
U+645D 摝
U+645E 摞
U+645F 摟
U+6460 摠
U+6461 摡
U+6462 摢
U+6463 摣
U+6465 摥
U+6467 摧
U+6468 摨
U+6469 摩
U+646B 摫
U+646C 摬
U+646D 摭
U+646E 摮
U+646F 摯
U+6470 摰
U+6471 摱
U+6472 摲
U+6473 摳
U+6474 摴
U+6475 摵
U+6476 摶
U+6477 摷
U+6478 摸
U+6479 摹
U+647A 摺
U+647B 摻
U+647C 摼
U+647D 摽
U+647E 摾
U+6480 撀
U+6481 撁
U+6482 撂
U+6485 撅
U+6486 撆
U+6487 撇
U+6488 撈
U+648B 撋
U+648C 撌
U+648E 撎
U+648F 撏
U+6490 撐
U+6491 撑
U+6492 撒
U+6493 撓
U+6495 撕
U+6496 撖
U+6497 撗
U+6498 撘
U+6499 撙
U+649A 撚
U+649B 撛
U+649C 撜
U+649D 撝
U+649E 撞
U+649F 撟
U+64A0 撠
U+64A1 撡
U+64A2 撢
U+64A3 撣
U+64A4 撤
U+64A5 撥
U+64A6 撦
U+64A8 撨
U+64A9 撩
U+64AB 撫
U+64AC 撬
U+64AD 播
U+64AE 撮
U+64B0 撰
U+64B1 撱
U+64B2 撲
U+64B3 撳
U+64B4 撴
U+64B6 撶
U+64BB 撻
U+64BC 撼
U+64BD 撽
U+64BE 撾
U+64BF 撿
U+64C0 擀
U+64C1 擁
U+64C2 擂
U+64C3 擃
U+64C4 擄
U+64C5 擅
U+64C6 擆
U+64C7 擇
U+64C8 擈
U+64C9 擉
U+64CA 擊
U+64CB 擋
U+64CD 操
U+64CE 擎
U+64CF 擏
U+64D0 擐
U+64D1 擑
U+64D2 擒
U+64D4 擔
U+64D5 擕
U+64D6 擖
U+64D7 擗
U+64D8 擘
U+64D9 擙
U+64DA 據
U+64DB 擛
U+64DF 擟
U+64E0 擠
U+64E1 擡
U+64E2 擢
U+64E3 擣
U+64E5 擥
U+64E6 擦
U+64E7 擧
U+64E8 擨
U+64E9 擩
U+64EA 擪
U+64EB 擫
U+64EC 擬
U+64ED 擭
U+64EE 擮
U+64EF 擯
U+64F0 擰
U+64F1 擱
U+64F2 擲
U+64F3 擳
U+64F4 擴
U+64F5 擵
U+64F7 擷
U+64F8 擸
U+64F9 擹
U+64FA 擺
U+64FB 擻
U+64FC 擼
U+64FD 擽
U+64FE 擾
U+64FF 擿
U+6500 攀
U+6501 攁
U+6502 攂
U+6503 攃
U+6504 攄
U+6505 攅
U+6506 攆
U+6508 攈
U+6509 攉
U+650A 攊
U+650B 攋
U+650D 攍
U+650E 攎
U+650F 攏
U+6510 攐
U+6511 攑
U+6513 攓
U+6514 攔
U+6515 攕
U+6516 攖
U+6517 攗
U+6518 攘
U+6519 攙
U+651A 攚
U+651B 攛
U+651C 攜
U+651D 攝
U+651E 攞
U+651F 攟
U+6520 攠
U+6521 攡
U+6522 攢
U+6523 攣
U+6524 攤
U+6525 攥
U+6526 攦
U+6527 攧
U+6529 攩
U+652A 攪
U+652B 攫
U+652C 攬
U+652E 攮
U+652F 支
U+6530 攰
U+6531 攱
U+6532 攲
U+6534 攴
U+6535 攵
U+6536 收
U+6537 攷
U+6538 攸
U+6539 改
U+653A 攺
U+653B 攻
U+653D 攽
U+653E 放
U+653F 政
U+6540 敀
U+6541 敁
U+6542 敂
U+6543 敃
U+6544 敄
U+6545 故
U+6546 敆
U+6547 敇
U+6548 效
U+6549 敉
U+654A 敊
U+654D 敍
U+654F 敏
U+6551 救
U+6552 敒
U+6553 敓
U+6554 敔
U+6555 敕
U+6556 敖
U+6557 敗
U+6558 敘
U+6559 教
U+655C 敜
U+655D 敝
U+655E 敞
U+6562 敢
U+6563 散
U+6566 敦
U+6567 敧
U+6568 敨
U+656A 敪
U+656B 敫
U+656C 敬
U+656D 敭
U+6570 数
U+6571 敱
U+6572 敲
U+6573 敳
U+6574 整
U+6575 敵
U+6576 敶
U+6577 敷
U+6578 數
U+657A 敺
U+657B 敻
U+657F 敿
U+6581 斁
U+6582 斂
U+6583 斃
U+6584 斄
U+6585 斅
U+6586 斆
U+6587 文
U+6588 斈
U+6589 斉
U+658A 斊
U+658B 斋
U+658C 斌
U+658D 斍
U+6590 斐
U+6591 斑
U+6592 斒
U+6594 斔
U+6595 斕
U+6596 斖
U+6597 斗
U+6599 料
U+659A 斚
U+659B 斛
U+659C 斜
U+659D 斝
U+659F 斟
U+65A0 斠
U+65A1 斡
U+65A2 斢
U+65A4 斤
U+65A5 斥
U+65A6 斦
U+65A7 斧
U+65A8 斨
U+65AA 斪
U+65AB 斫
U+65AC 斬
U+65AD 断
U+65AE 斮
U+65AF 斯
U+65B0 新
U+65B2 斲
U+65B3 斳
U+65B5 斵
U+65B7 斷
U+65B8 斸
U+65B9 方
U+65BB 斻
U+65BC 於
U+65BD 施
U+65BE 斾
U+65BF 斿
U+65C0 旀
U+65C1 旁
U+65C2 旂
U+65C3 旃
U+65C4 旄
U+65C5 旅
U+65C6 旆
U+65C8 旈
U+65C9 旉
U+65CA 旊
U+65CB 旋
U+65CC 旌
U+65CD 旍
U+65CE 旎
U+65CF 族
U+65D0 旐
U+65D2 旒
U+65D3 旓
U+65D6 旖
U+65D7 旗
U+65D8 旘
U+65D9 旙
U+65DB 旛
U+65DC 旜
U+65DD 旝
U+65DF 旟
U+65E0 无
U+65E1 旡
U+65E2 既
U+65E4 旤
U+65E5 日
U+65E6 旦
U+65E7 旧
U+65E8 旨
U+65E9 早
U+65EC 旬
U+65ED 旭
U+65EF 旯
U+65F0 旰
U+65F1 旱
U+65F2 旲
U+65F3 旳
U+65F4 旴
U+65F5 旵
U+65F6 时
U+65F9 旹
U+65FA 旺
U+65FB 旻
U+65FC 旼
U+65FD 旽
U+65FE 旾
U+65FF 旿
U+6600 昀
U+6602 昂
U+6603 昃
U+6604 昄
U+6605 昅
U+6606 昆
U+6607 昇
U+6608 昈
U+6609 昉
U+660A 昊
U+660B 昋
U+660C 昌
U+660D 昍
U+660E 明
U+660F 昏
U+6610 昐
U+6611 昑
U+6612 昒
U+6613 易
U+6614 昔
U+6615 昕
U+6616 昖
U+6617 昗
U+661A 昚
U+661B 昛
U+661C 昜
U+661D 昝
U+661E 昞
U+661F 星
U+6620 映
U+6621 昡
U+6622 昢
U+6623 昣
U+6624 昤
U+6625 春
U+6626 昦
U+6627 昧
U+6628 昨
U+662A 昪
U+662B 昫
U+662C 昬
U+662D 昭
U+662F 是
U+6630 昰
U+6631 昱
U+6632 昲
U+6633 昳
U+6634 昴
U+6635 昵
U+6636 昶
U+6637 昷
U+6638 昸
U+6639 昹
U+663A 昺
U+663B 昻
U+663E 显
U+6641 晁
U+6642 時
U+6643 晃
U+6644 晄
U+6645 晅
U+6648 晈
U+6649 晉
U+664A 晊
U+664B 晋
U+664C 晌
U+664D 晍
U+664F 晏
U+6650 晐
U+6651 晑
U+6652 晒
U+6657 晗
U+6658 晘
U+6659 晙
U+665A 晚
U+665B 晛
U+665C 晜
U+665D 晝
U+665E 晞
U+665F 晟
U+6660 晠
U+6661 晡
U+6662 晢
U+6663 晣
U+6664 晤
U+6665 晥
U+6666 晦
U+6667 晧
U+6668 晨
U+666A 晪
U+666B 晫
U+666C 晬
U+666D 晭
U+666E 普
U+666F 景
U+6670 晰
U+6671 晱
U+6672 晲
U+6673 晳
U+6674 晴
U+6676 晶
U+6677 晷
U+6678 晸
U+6679 晹
U+667A 智
U+667B 晻
U+667C 晼
U+667E 晾
U+6680 暀
U+6681 暁
U+6684 暄
U+6685 暅
U+6686 暆
U+6687 暇
U+6688 暈
U+6689 暉
U+668C 暌
U+668D 暍
U+668E 暎
U+668F 暏
U+6690 暐
U+6691 暑
U+6692 暒
U+6693 暓
U+6694 暔
U+6695 暕
U+6696 暖
U+6697 暗
U+6698 暘
U+669C 暜
U+669D 暝
U+669F 暟
U+66A0 暠
U+66A1 暡
U+66A2 暢
U+66A6 暦
U+66A8 暨
U+66A9 暩
U+66AA 暪
U+66AB 暫
U+66AC 暬
U+66AD 暭
U+66AE 暮
U+66AF 暯
U+66B1 暱
U+66B2 暲
U+66B4 暴
U+66B5 暵
U+66B7 暷
U+66B8 暸
U+66B9 暹
U+66BA 暺
U+66BB 暻
U+66BC 暼
U+66BE 暾
U+66BF 暿
U+66C0 曀
U+66C3 曃
U+66C4 曄
U+66C5 曅
U+66C6 曆
U+66C7 曇
U+66C8 曈
U+66C9 曉
U+66CC 曌
U+66CE 曎
U+66CF 曏
U+66D0 曐
U+66D1 曑
U+66D2 曒
U+66D3 曓
U+66D4 曔
U+66D5 曕
U+66D6 曖
U+66D7 曗
U+66D8 曘
U+66D9 曙
U+66DA 曚
U+66DB 曛
U+66DC 曜
U+66DD 曝
U+66DE 曞
U+66E0 曠
U+66E1 曡
U+66E3 曣
U+66E4 曤
U+66E5 曥
U+66E6 曦
U+66E7 曧
U+66E8 曨
U+66E9 曩
U+66EA 曪
U+66EB 曫
U+66EC 曬
U+66ED 曭
U+66EE 曮
U+66EF 曯
U+66F0 曰
U+66F2 曲
U+66F3 曳
U+66F4 更
U+66F5 曵
U+66F6 曶
U+66F7 曷
U+66F8 書
U+66F9 曹
U+66FC 曼
U+66FD 曽
U+66FE 曾
U+66FF 替
U+6700 最
U+6701 朁
U+6702 朂
U+6703 會
U+6705 朅
U+6707 朇
U+6708 月
U+6709 有
U+670A 朊
U+670B 朋
U+670D 服
U+670E 朎
U+670F 朏
U+6710 朐
U+6712 朒
U+6713 朓
U+6714 朔
U+6715 朕
U+6716 朖
U+6717 朗
U+6718 朘
U+6719 朙
U+671A 朚
U+671B 望
U+671C 朜
U+671D 朝
U+671E 朞
U+671F 期
U+6720 朠
U+6721 朡
U+6722 朢
U+6723 朣
U+6726 朦
U+6727 朧
U+6728 木
U+672A 未
U+672B 末
U+672C 本
U+672D 札
U+672E 朮
U+672F 术
U+6731 朱
U+6733 朳
U+6734 朴
U+6735 朵
U+6736 朶
U+6737 朷
U+6738 朸
U+6739 朹
U+673A 机
U+673B 朻
U+673C 朼
U+673D 朽
U+673E 朾
U+673F 朿
U+6740 杀
U+6742 杂
U+6743 权
U+6744 杄
U+6745 杅
U+6746 杆
U+6747 杇
U+6748 杈
U+6749 杉
U+674B 杋
U+674C 杌
U+674D 杍
U+674E 李
U+674F 杏
U+6750 材
U+6751 村
U+6752 杒
U+6753 杓
U+6754 杔
U+6755 杕
U+6756 杖
U+6757 杗
U+6758 杘
U+6759 杙
U+675A 杚
U+675B 杛
U+675C 杜
U+675D 杝
U+675E 杞
U+675F 束
U+6760 杠
U+6761 条
U+6764 杤
U+6765 来
U+6766 杦
U+6767 杧
U+676A 杪
U+676C 杬
U+676D 杭
U+676E 杮
U+676F 杯
U+6770 杰
U+6771 東
U+6772 杲
U+6773 杳
U+6774 杴
U+6775 杵
U+6776 杶
U+6777 杷
U+6778 杸
U+677A 杺
U+677B 杻
U+677C 杼
U+677D 杽
U+677E 松
U+677F 板
U+6780 枀
U+6781 极
U+6783 枃
U+6784 构
U+6785 枅
U+6786 枆
U+6787 枇
U+6788 枈
U+6789 枉
U+678A 枊
U+678B 枋
U+678C 枌
U+678E 枎
U+6790 析
U+6791 枑
U+6792 枒
U+6793 枓
U+6794 枔
U+6795 枕
U+6797 林
U+6798 枘
U+6799 枙
U+679A 枚
U+679B 枛
U+679C 果
U+679D 枝
U+679F 枟
U+67A1 枡
U+67AC 枬
U+67AE 枮
U+67AF 枯
U+67B0 枰
U+67B1 枱
U+67B2 枲
U+67B3 枳
U+67B4 枴
U+67B5 枵
U+67B6 架
